,NOMOR_IDENTITAS,DAOP,DEPO,JENIS,TAHUN,TAHUN_2,UMUR,RANGE_USIA
7468,K100103,DAOP 8,SBI,KERETA,1,2001,20,11-20 th
7469,K100104,DAOP 4,SMC,KERETA,1,2001,20,11-20 th
7470,K100105,DAOP 4,SMC,KERETA,1,2001,20,11-20 th
7471,K100106,DAOP 8,SBI,KERETA,1,2001,20,11-20 th
7472,K100107,DAOP 4,SMC,KERETA,1,2001,20,11-20 th
7473,K100108,DAOP 8,SBI,KERETA,1,2001,20,11-20 th
7474,K100109,DAOP 7,BL,KERETA,1,2001,20,11-20 th
7475,K100110,DAOP 6,SLO,KERETA,1,2001,20,11-20 th
7476,K100111,DAOP 8,SBI,KERETA,1,2001,20,11-20 th
7477,K100112,DAOP 6,SLO,KERETA,1,2001,20,11-20 th
7478,K100203,DIVRE 3,KPT,KERETA,2,2002,19,11-20 th
7479,K100205,DIVRE 3,KPT,KERETA,2,2002,19,11-20 th
7480,K100206,DAOP 6,SLO,KERETA,2,2002,19,11-20 th
7481,K100207,DAOP 6,SLO,KERETA,2,2002,19,11-20 th
7482,K100208,DAOP 6,SLO,KERETA,2,2002,19,11-20 th
7483,K100209,DAOP 6,SLO,KERETA,2,2002,19,11-20 th
7484,K100210,DIVRE 3,KPT,KERETA,2,2002,19,11-20 th
7485,K100211,DIVRE 3,KPT,KERETA,2,2002,19,11-20 th
7486,K100212,DIVRE 3,KPT,KERETA,2,2002,19,11-20 th
7487,K100213,DAOP 8,SBI,KERETA,2,2002,19,11-20 th
7488,K100214,DAOP 8,SBI,KERETA,2,2002,19,11-20 th
7489,K100215,DAOP 8,SBI,KERETA,2,2002,19,11-20 th
7490,K100216,DAOP 8,SBI,KERETA,2,2002,19,11-20 th
7491,K100217,DAOP 8,ML,KERETA,2,2002,19,11-20 th
7492,K100218,DAOP 8,SBI,KERETA,2,2002,19,11-20 th
7493,K100219,DAOP 8,SBI,KERETA,2,2002,19,11-20 th
7494,K100220,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7495,K100221,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7496,K100222,DAOP 8,SBI,KERETA,2,2002,19,11-20 th
7497,K100223,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7498,K100224,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7499,K100225,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7500,K100226,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7501,K100227,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7502,K100228,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7503,K100229,DAOP 8,ML,KERETA,2,2002,19,11-20 th
7504,K100230,DAOP 8,ML,KERETA,2,2002,19,11-20 th
7505,K100231,DAOP 8,ML,KERETA,2,2002,19,11-20 th
7506,K100232,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7507,K100233,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7508,K100234,DAOP 4,SMC,KERETA,2,2002,19,11-20 th
7509,K100235,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7510,K100236,DAOP 4,SMC,KERETA,2,2002,19,11-20 th
7511,K100237,DAOP 4,SMC,KERETA,2,2002,19,11-20 th
7512,K100238,DAOP 1,JAKK,KERETA,2,2002,19,11-20 th
7513,K100239,DAOP 4,SMC,KERETA,2,2002,19,11-20 th
7514,K100240,DAOP 4,SMC,KERETA,2,2002,19,11-20 th
7515,K100241,DAOP 4,SMC,KERETA,2,2002,19,11-20 th
7516,K100801,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7517,K100802,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7518,K100803,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7519,K100804,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7520,K100805,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7521,K100806,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7522,K100807,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7523,K100808,DAOP 1,JAKK,KERETA,8,2008,13,11-20 th
7524,K100901,DAOP 6,SLO,KERETA,9,2009,12,11-20 th
7525,K100902,DAOP 6,SLO,KERETA,9,2009,12,11-20 th
7526,K100903,DAOP 8,ML,KERETA,9,2009,12,11-20 th
7527,K100904,DAOP 8,ML,KERETA,9,2009,12,11-20 th
7528,K100905,DAOP 8,ML,KERETA,9,2009,12,11-20 th
7529,K100906,DAOP 8,ML,KERETA,9,2009,12,11-20 th
7530,K100907,DAOP 8,ML,KERETA,9,2009,12,11-20 th
7531,K100908,DAOP 8,ML,KERETA,9,2009,12,11-20 th
7532,K100909,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7533,K100910,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7534,K100911,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7535,K100912,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7536,K100913,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7537,K100914,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7538,K100915,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7539,K100916,DAOP 5,PWT,KERETA,9,2009,12,11-20 th
7540,K101001,DAOP 3,CN,KERETA,10,2010,11,11-20 th
7541,K101002,DAOP 3,CN,KERETA,10,2010,11,11-20 th
7542,K101003,DAOP 3,CN,KERETA,10,2010,11,11-20 th
7543,K101004,DAOP 3,CN,KERETA,10,2010,11,11-20 th
7544,K101005,DAOP 3,CN,KERETA,10,2010,11,11-20 th
7545,K101006,DAOP 3,CN,KERETA,10,2010,11,11-20 th
7546,K101601,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7547,K101602,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7548,K101603,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7549,K101604,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7550,K101605,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7551,K101606,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7552,K101607,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7553,K101608,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7554,K101609,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7555,K101610,DAOP 3,CN,KERETA,16,2016,5,<=10 th
7556,K101611,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7557,K101612,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7558,K101613,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7559,K101614,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7560,K101615,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7561,K101616,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7562,K101617,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7563,K101618,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7564,K101619,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7565,K101620,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7566,K101621,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7567,K101622,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7568,K101623,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7569,K101624,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7570,K101625,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7571,K101626,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7572,K101627,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7573,K101628,DAOP 8,SBI,KERETA,16,2016,5,<=10 th
7574,K101629,DAOP 8,SBI,KERETA,16,2016,5,<=10 th
7575,K101630,DAOP 8,SBI,KERETA,16,2016,5,<=10 th
7576,K101631,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7577,K101632,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7578,K101633,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7579,K101634,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7580,K101635,DAOP 4,SMC,KERETA,16,2016,5,<=10 th
7581,K101636,DAOP 5,PWT,KERETA,16,2016,5,<=10 th
7582,K101637,DAOP 8,ML,KERETA,16,2016,5,<=10 th
7583,K101638,DAOP 8,SBI,KERETA,16,2016,5,<=10 th
7584,K101639,DAOP 8,SBI,KERETA,16,2016,5,<=10 th
