,id,kode_sarana,kode_sarana_lama,id_kartu,id_jenis,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,id_pemilik,created_at,last_update,DAOP,TAHUN,id_daops,NAMA_DEPO,KODE_DEPO
7268,9896,GB5011389,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7269,9897,GB5011282,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7270,9898,GB5011283,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7271,9899,GB5011390,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7272,9900,GB5011284,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7273,9901,GB5011371,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7274,9902,GB5011285,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7275,9903,GB5011286,,0,4,16,57,2011,54,Aktiv,,2012-02-28,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7276,9904,GB5011372,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-06-20,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7277,9905,GB5011287,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7278,9906,GB5011373,,0,4,16,57,2011,54,Aktiv,,2012-12-13,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7279,9907,GB5011288,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7280,9908,GB5011289,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7281,9909,GB5011374,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-04-26,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7282,9910,GB5011290,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7283,9911,GB5011375,,0,4,16,57,2011,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7284,9912,GB5011291,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7285,9913,GB5011376,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7286,9914,GB5011292,,0,4,16,57,2011,54,Tidak Aktiv,,2011-12-13,0000-00-00,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,26,,
7287,9915,GB5011177,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7288,9916,GB5011293,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7289,9917,GB5011294,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7290,9918,GB5011368,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7291,9919,GB5011295,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7292,9920,GB5011379,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7293,9921,GB5011296,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7294,9922,GB5011297,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7295,9923,GB5011380,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7296,9924,GB5011298,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7297,9925,GB5011299,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7298,9926,GB5011300,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7299,9927,GB5011301,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7300,9928,GB5011302,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7301,9929,GB5011303,,0,4,16,57,2011,54,Aktiv,,2012-02-28,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7302,9930,GB5011304,,0,4,16,57,2011,54,Aktiv,,2012-02-28,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7303,9931,GB5011305,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7304,9932,GB5011306,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7305,9933,GB5011307,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7306,9934,GB5011308,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7307,9935,GB5011309,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7308,9936,GB5011310,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7309,9937,GB5011311,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7310,9938,GB5011312,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7311,9939,GB5011313,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7312,9940,GB5011314,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7313,9941,GB5011315,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7314,9942,GB5011316,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-23,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7315,9943,GB5011317,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7316,9944,GB5011318,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7317,9945,GB5011319,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7318,9946,GB5011320,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7319,9947,GB5011321,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7320,9948,GB5011322,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7321,9949,GB5011323,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7322,9950,GB5011324,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7323,9951,GB5011325,,0,4,16,57,2011,54,Aktiv,,2012-02-28,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7324,9952,GB5011326,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7325,9953,GB5011327,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7326,9954,GB5011328,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2020-02-22,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7327,9955,GB5011329,,0,4,16,57,2011,54,Aktiv,,2012-04-16,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7328,9956,GB5011330,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7329,9957,GB5011331,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7330,9958,GB5011332,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7331,9959,GB5011333,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7332,9960,GB5011334,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-23,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7333,9961,GB5011335,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7334,9962,GB5011336,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7335,9963,GB5011337,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7336,9964,GB5011338,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7337,9965,GB5011339,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7338,9966,GB5011340,,0,4,16,57,2011,54,Aktiv,,0000-00-00,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7339,9967,GB5011341,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7340,9968,GB5011342,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7341,9969,GB5011343,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7342,9970,GB5011344,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7343,9971,GB5011345,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7344,9972,GB5011346,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7345,9973,GB5011347,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7346,9974,GB5011348,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7347,9975,GB5011349,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7348,9976,GB5011350,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-10-05,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7349,9977,GB5011351,,0,4,16,57,2011,54,Aktiv,,2011-04-16,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7350,9978,GB5011352,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7351,9979,GB5011353,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7352,9980,GB5011354,,0,4,16,57,2011,54,Aktiv,,0000-00-00,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7353,9981,GB5011355,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7354,9982,GB5011356,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7355,9983,GB5011357,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7356,9984,GB5011358,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7357,9985,GB5011359,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7358,9987,GB5011360,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7359,9989,GB5011361,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7360,9990,GB5011362,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7361,9991,GB5011378,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7362,9992,GB5011363,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-02-28,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7363,9993,GB5011364,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7364,9995,GB5011365,,0,4,16,57,2011,54,Aktiv,,0000-00-00,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7365,9996,GB5011370,,0,4,16,57,2011,54,Aktiv,,2012-12-13,2021-08-13,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7366,9997,GB5011367,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-23,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7367,9998,GB5011369,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7368,9999,GB5011366,,0,4,16,57,2011,54,Aktiv,,2011-12-13,2020-05-23,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 4,11.0,26,DEPO GERBONG RJS,54.0
7369,10002,GB308447,ZZOW 30086,0,4,16,58,1984,19,Tidak Aktiv,,2009-12-28,2020-11-28,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
