id;kode_sarana;kode_sarana_lama;id_kartu;jenis_sarana;sub_jenis_sarana;seri;tahun_dinas;id_daops;id_depo;status;negara_asal;tgl_uji_pertama;tgl_masa_uji;tgl_masa_perawatan;pabrikan;id_pemilik;created_at;last_update;expired_month;expired_year;status_masauji
10997;GD4212118;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10996;GD4212117;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10995;GD4212116;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10994;GD4212115;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10993;GD4212114;;;Gerbong;7;54.0;2012;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10992;GD4212113;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10991;GD4212112;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10990;GD4212111;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10989;GD4212110;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
8379;GD421211;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/05/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10988;GD4212109;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/12/2012;26/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
10493;GB5012161;;;Gerbong;16;57.0;2012;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
10924;GB5013187;;;Gerbong;16;57.0;2013;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13112;GB501495;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13610;GB5014593;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13604;GB5014587;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13598;GB5014581;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13579;GB5014562;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13564;GB5014547;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13554;GB5014537;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13538;GB5014521;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13537;GB5014520;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13535;GB5014518;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13534;GB5014517;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13530;GB5014513;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13516;GB5014499;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13513;GB5014496;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13512;GB5014495;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13511;GB5014494;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13509;GB5014492;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13508;GB5014491;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13507;GB5014490;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13506;GB5014489;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13505;GB5014488;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13504;GB5014487;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13501;GB5014484;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13500;GB5014483;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13499;GB5014482;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13497;GB5014480;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13490;GB5014473;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13456;GB5014439;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13421;GB5014404;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13336;GB5014319;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13305;GB5014288;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13272;GB5014255;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13262;GB5014245;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
13254;GB5014237;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-04;2020;Expired
10247;GB5011656;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10040;GB5011451;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
12990;GB501372;;;Gerbong;16;0.0;2013;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10906;GB5013169;;;Gerbong;16;57.0;2013;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13110;GB501493;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13109;GB501492;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13103;GB501486;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13102;GB501485;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13101;GB501484;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13090;GB501473;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13089;GB501472;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13557;GB5014540;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13532;GB5014515;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13531;GB5014514;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13068;GB501451;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13526;GB5014509;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13064;GB501447;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13461;GB5014444;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13061;GB501444;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13449;GB5014432;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13448;GB5014431;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13447;GB5014430;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13445;GB5014428;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13420;GB5014403;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13407;GB5014390;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13391;GB5014374;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13387;GB5014370;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13376;GB5014359;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13051;GB501434;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13353;GB5014336;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13050;GB501433;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13049;GB501432;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13283;GB5014266;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13282;GB5014265;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13279;GB5014262;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13267;GB5014250;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13042;GB501425;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13242;GB5014225;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13239;GB5014222;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13238;GB5014221;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13235;GB5014218;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13232;GB5014215;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13230;GB5014213;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13220;GB5014203;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13218;GB5014201;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13207;GB5014190;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13202;GB5014185;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13166;GB5014149;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13155;GB5014138;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13146;GB5014129;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13139;GB5014122;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13131;GB5014114;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13028;GB501411;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13022;GB501405;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10305;GB5011713;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10281;GB5011689;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10269;GB5011677;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10260;GB5011668;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10259;GB5011667;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10252;GB5011661;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10241;GB5011650;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10239;GB5011648;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10111;GB5011520;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10103;GB5011512;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9796;GB5011417;;;Gerbong;16;57.0;2011;26;54;Aktiv;;16/04/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9918;GB5011368;;;Gerbong;16;57.0;2011;26;54;Aktiv;;13/12/2011;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9995;GB5011365;;;Gerbong;16;57.0;2011;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9982;GB5011356;;;Gerbong;16;57.0;2011;26;54;Aktiv;;13/12/2011;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9959;GB5011333;;;Gerbong;16;57.0;2011;26;54;Aktiv;;13/12/2011;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9956;GB5011330;;;Gerbong;16;57.0;2011;26;54;Aktiv;;13/12/2011;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9935;GB5011309;;;Gerbong;16;57.0;2011;26;54;Aktiv;;13/12/2011;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9930;GB5011304;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9926;GB5011300;;;Gerbong;16;57.0;2011;26;54;Aktiv;;13/12/2011;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9845;GB5011250;;;Gerbong;16;57.0;2011;26;54;Aktiv;;13/12/2011;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9802;GB5011217;;;Gerbong;16;57.0;2011;26;54;Aktiv;;16/04/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9744;GB5011182;;;Gerbong;16;57.0;2011;26;54;Aktiv;;16/04/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
9734;GB5011176;;;Gerbong;16;57.0;2011;26;54;Aktiv;;16/04/2012;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
8378;GD421210;;;Gerbong;7;54.0;2012;26;54;Aktiv;;31/05/2012;10/05/2020;0000-00-00;PT INKA;2;;;2020-05;2020;Expired
10637;GB5012305;;;Gerbong;16;57.0;2012;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13446;GB5014429;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13437;GB5014420;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13432;GB5014415;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13427;GB5014410;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13408;GB5014391;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13404;GB5014387;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13382;GB5014365;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13348;GB5014331;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
13194;GB5014177;;;Gerbong;16;0.0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
8320;GD4211352;;;Gerbong;7;54.0;2011;26;54;Aktiv;;27/02/2012;23/05/2020;0000-00-00;PT INKA;2;;;2020-05;2020;Expired
10302;GB5011710;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10291;GB5011699;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10235;GB5011644;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10220;GB5011629;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10215;GB5011624;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10211;GB5011620;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10192;GB5011601;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10189;GB5011598;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
10188;GB5011597;;;Gerbong;16;57.0;2011;26;54;Aktiv;;28/02/2012;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;;;2020-05;2020;Expired
